"Notes","Five-Year Age Groups","Five-Year Age Groups Code","Year","Year Code","Sex","Sex Code","Race","Race Code",Deaths,Population,Crude Rate
,"40-44 years","40-44","2009","2009","Female","F","White","2106-3",614,522794,117.4
,"40-44 years","40-44","2009","2009","Male","M","Black or African American","2054-5",236,84583,279.0
,"40-44 years","40-44","2009","2009","Male","M","White","2106-3",839,543732,154.3
,"40-44 years","40-44","2010","2010","Female","F","Black or African American","2054-5",190,84083,226.0
,"40-44 years","40-44","2010","2010","Female","F","White","2106-3",524,513632,102.0
,"40-44 years","40-44","2010","2010","Male","M","Black or African American","2054-5",215,83788,256.6
,"40-44 years","40-44","2010","2010","Male","M","White","2106-3",732,535383,136.7
,"40-44 years","40-44","2011","2011","Female","F","Black or African American","2054-5",169,83107,203.4
,"40-44 years","40-44","2011","2011","Female","F","White","2106-3",508,508108,100.0
,"40-44 years","40-44","2011","2011","Male","M","Black or African American","2054-5",213,82893,257.0
,"40-44 years","40-44","2011","2011","Male","M","White","2106-3",721,530415,135.9
,"40-44 years","40-44","2012","2012","Female","F","Black or African American","2054-5",166,81375,204.0
,"40-44 years","40-44","2012","2012","Female","F","White","2106-3",508,496795,102.3
,"40-44 years","40-44","2012","2012","Male","M","Black or African American","2054-5",181,81520,222.0
,"40-44 years","40-44","2012","2012","Male","M","White","2106-3",669,519775,128.7
,"40-44 years","40-44","2013","2013","Female","F","Black or African American","2054-5",156,79101,197.2
,"40-44 years","40-44","2013","2013","Female","F","White","2106-3",447,479998,93.1
,"40-44 years","40-44","2013","2013","Male","M","Black or African American","2054-5",187,78510,238.2
,"40-44 years","40-44","2013","2013","Male","M","White","2106-3",685,503344,136.1
,"40-44 years","40-44","2014","2014","Female","F","Black or African American","2054-5",163,77048,211.6
,"40-44 years","40-44","2014","2014","Female","F","White","2106-3",453,458242,98.9
,"40-44 years","40-44","2014","2014","Male","M","Black or African American","2054-5",180,77014,233.7
,"40-44 years","40-44","2014","2014","Male","M","White","2106-3",630,483880,130.2
,"40-44 years","40-44","2015","2015","Female","F","Black or African American","2054-5",155,74362,208.4
,"40-44 years","40-44","2015","2015","Female","F","White","2106-3",409,436290,93.7
,"40-44 years","40-44","2015","2015","Male","M","Black or African American","2054-5",193,74219,260.0
,"40-44 years","40-44","2015","2015","Male","M","White","2106-3",621,462289,134.3
,"40-44 years","40-44","2016","2016","Female","F","Black or African American","2054-5",168,71897,233.7
,"40-44 years","40-44","2016","2016","Female","F","White","2106-3",414,416909,99.3
,"40-44 years","40-44","2016","2016","Male","M","Black or African American","2054-5",191,71888,265.7
,"40-44 years","40-44","2016","2016","Male","M","White","2106-3",549,442639,124.0
,"40-44 years","40-44","2017","2017","Female","F","Black or African American","2054-5",158,71533,220.9
,"40-44 years","40-44","2017","2017","Female","F","White","2106-3",406,410450,98.9
,"40-44 years","40-44","2017","2017","Male","M","Black or African American","2054-5",152,72007,211.1
,"40-44 years","40-44","2017","2017","Male","M","White","2106-3",545,437920,124.5
,"45-49 years","45-49","1999","1999","Female","F","Black or African American","2054-5",363,77458,468.6
,"45-49 years","45-49","1999","1999","Female","F","White","2106-3",1391,651506,213.5
,"45-49 years","45-49","1999","1999","Male","M","Black or African American","2054-5",486,72334,671.9
,"45-49 years","45-49","1999","1999","Male","M","White","2106-3",2187,655996,333.4
,"45-49 years","45-49","2000","2000","Female","F","Black or African American","2054-5",369,79629,463.4
,"45-49 years","45-49","2000","2000","Female","F","White","2106-3",1320,661755,199.5
,"45-49 years","45-49","2000","2000","Male","M","Black or African American","2054-5",498,74716,666.5
,"45-49 years","45-49","2000","2000","Male","M","White","2106-3",2195,665957,329.6
,"45-49 years","45-49","2001","2001","Female","F","Black or African American","2054-5",413,81895,504.3
,"45-49 years","45-49","2001","2001","Female","F","White","2106-3",1442,669133,215.5
,"45-49 years","45-49","2001","2001","Male","M","Black or African American","2054-5",510,77693,656.4
,"45-49 years","45-49","2001","2001","Male","M","White","2106-3",2362,676097,349.4
,"45-49 years","45-49","2002","2002","Female","F","Black or African American","2054-5",399,84871,470.1
,"45-49 years","45-49","2002","2002","Female","F","White","2106-3",1397,676915,206.4
,"45-49 years","45-49","2002","2002","Male","M","Black or African American","2054-5",456,80784,564.5
,"45-49 years","45-49","2002","2002","Male","M","White","2106-3",2236,686579,325.7
,"45-49 years","45-49","2003","2003","Female","F","Black or African American","2054-5",413,87310,473.0
,"45-49 years","45-49","2003","2003","Female","F","White","2106-3",1407,679886,206.9
,"45-49 years","45-49","2003","2003","Male","M","Black or African American","2054-5",526,84057,625.8
,"45-49 years","45-49","2003","2003","Male","M","White","2106-3",2199,693413,317.1
,"45-49 years","45-49","2004","2004","Female","F","Black or African American","2054-5",413,89427,461.8
,"45-49 years","45-49","2004","2004","Female","F","White","2106-3",1371,674846,203.2
,"45-49 years","45-49","2004","2004","Male","M","Black or African American","2054-5",519,86200,602.1
,"45-49 years","45-49","2004","2004","Male","M","White","2106-3",2153,691474,311.4
,"45-49 years","45-49","2005","2005","Female","F","Black or African American","2054-5",394,91757,429.4
,"45-49 years","45-49","2005","2005","Female","F","White","2106-3",1329,670864,198.1
,"45-49 years","45-49","2005","2005","Male","M","Black or African American","2054-5",566,88734,637.9
,"45-49 years","45-49","2005","2005","Male","M","White","2106-3",2167,691141,313.5
,"45-49 years","45-49","2006","2006","Female","F","Black or African American","2054-5",390,93089,419.0
,"45-49 years","45-49","2006","2006","Female","F","White","2106-3",1346,665862,202.1
,"45-49 years","45-49","2006","2006","Male","M","Black or African American","2054-5",463,90499,511.6
,"45-49 years","45-49","2006","2006","Male","M","White","2106-3",2087,686778,303.9
,"45-49 years","45-49","2007","2007","Female","F","Black or African American","2054-5",346,93461,370.2
,"45-49 years","45-49","2007","2007","Female","F","White","2106-3",1276,653477,195.3
,"45-49 years","45-49","2007","2007","Male","M","Black or African American","2054-5",453,91602,494.5
,"45-49 years","45-49","2007","2007","Male","M","White","2106-3",1831,674715,271.4
,"45-49 years","45-49","2008","2008","Female","F","Black or African American","2054-5",386,93470,413.0
,"45-49 years","45-49","2008","2008","Female","F","White","2106-3",1134,640985,176.9
,"45-49 years","45-49","2008","2008","Male","M","Black or African American","2054-5",404,91854,439.8
,"45-49 years","45-49","2008","2008","Male","M","White","2106-3",1729,660725,261.7
,"45-49 years","45-49","2009","2009","Female","F","Black or African American","2054-5",347,93358,371.7
,"45-49 years","45-49","2009","2009","Female","F","White","2106-3",1205,629901,191.3
,"45-49 years","45-49","2009","2009","Male","M","Black or African American","2054-5",390,92143,423.3
,"45-49 years","45-49","2009","2009","Male","M","White","2106-3",1724,648619,265.8
,"45-49 years","45-49","2010","2010","Female","F","Black or African American","2054-5",332,92423,359.2
,"45-49 years","45-49","2010","2010","Female","F","White","2106-3",1016,614446,165.4
,"45-49 years","45-49","2010","2010","Male","M","Black or African American","2054-5",384,91431,420.0
,"45-49 years","45-49","2010","2010","Male","M","White","2106-3",1594,631405,252.5
,"45-49 years","45-49","2011","2011","Female","F","Black or African American","2054-5",302,90011,335.5
,"45-49 years","45-49","2011","2011","Female","F","White","2106-3",1015,580542,174.8
,"45-49 years","45-49","2011","2011","Male","M","Black or African American","2054-5",404,88905,454.4
,"45-49 years","45-49","2011","2011","Male","M","White","2106-3",1530,597500,256.1
,"45-49 years","45-49","2012","2012","Female","F","Black or African American","2054-5",269,87848,306.2
,"45-49 years","45-49","2012","2012","Female","F","White","2106-3",1022,555402,184.0
,"45-49 years","45-49","2012","2012","Male","M","Black or African American","2054-5",358,86496,413.9
,"45-49 years","45-49","2012","2012","Male","M","White","2106-3",1446,572760,252.5
,"45-49 years","45-49","2013","2013","Female","F","Black or African American","2054-5",263,84919,309.7
,"45-49 years","45-49","2013","2013","Female","F","White","2106-3",865,531087,162.9
,"45-49 years","45-49","2013","2013","Male","M","Black or African American","2054-5",360,83742,429.9
,"45-49 years","45-49","2013","2013","Male","M","White","2106-3",1377,548494,251.1
,"45-49 years","45-49","2014","2014","Female","F","Black or African American","2054-5",279,83063,335.9
,"45-49 years","45-49","2014","2014","Female","F","White","2106-3",910,513832,177.1
,"45-49 years","45-49","2014","2014","Male","M","Black or African American","2054-5",315,82019,384.1
,"45-49 years","45-49","2014","2014","Male","M","White","2106-3",1283,530567,241.8
,"45-49 years","45-49","2015","2015","Female","F","Black or African American","2054-5",254,81645,311.1
,"45-49 years","45-49","2015","2015","Female","F","White","2106-3",851,505211,168.4
,"45-49 years","45-49","2015","2015","Male","M","Black or African American","2054-5",298,81293,366.6
,"45-49 years","45-49","2015","2015","Male","M","White","2106-3",1267,522968,242.3
,"45-49 years","45-49","2016","2016","Female","F","Black or African American","2054-5",270,80504,335.4
,"45-49 years","45-49","2016","2016","Female","F","White","2106-3",863,499907,172.6
,"45-49 years","45-49","2016","2016","Male","M","Black or African American","2054-5",319,80074,398.4
,"45-49 years","45-49","2016","2016","Male","M","White","2106-3",1171,518262,225.9
,"45-49 years","45-49","2017","2017","Female","F","Black or African American","2054-5",247,78908,313.0
,"45-49 years","45-49","2017","2017","Female","F","White","2106-3",766,485172,157.9
,"45-49 years","45-49","2017","2017","Male","M","Black or African American","2054-5",348,78894,441.1
,"45-49 years","45-49","2017","2017","Male","M","White","2106-3",1119,505471,221.4
,"50-54 years","50-54","1999","1999","Female","F","Black or African American","2054-5",402,62450,643.7
,"50-54 years","50-54","1999","1999","Female","F","White","2106-3",1929,594668,324.4
,"50-54 years","50-54","1999","1999","Male","M","Black or African American","2054-5",593,55605,1066.5
,"50-54 years","50-54","1999","1999","Male","M","White","2106-3",2972,592783,501.4
,"50-54 years","50-54","2000","2000","Female","F","Black or African American","2054-5",430,65683,654.7
,"50-54 years","50-54","2000","2000","Female","F","White","2106-3",2042,613093,333.1
,"50-54 years","50-54","2000","2000","Male","M","Black or African American","2054-5",604,58819,1026.9
,"50-54 years","50-54","2000","2000","Male","M","White","2106-3",3131,610848,512.6
,"50-54 years","50-54","2001","2001","Female","F","Black or African American","2054-5",522,70565,739.7
,"50-54 years","50-54","2001","2001","Female","F","White","2106-3",2150,639455,336.2
,"50-54 years","50-54","2001","2001","Male","M","Black or African American","2054-5",672,63814,1053.1
,"50-54 years","50-54","2001","2001","Male","M","White","2106-3",3310,636779,519.8
,"50-54 years","50-54","2002","2002","Female","F","Black or African American","2054-5",465,71935,646.4
,"50-54 years","50-54","2002","2002","Female","F","White","2106-3",1999,626582,319.0
,"50-54 years","50-54","2002","2002","Male","M","Black or African American","2054-5",661,65730,1005.6
,"50-54 years","50-54","2002","2002","Male","M","White","2106-3",3150,623243,505.4
,"50-54 years","50-54","2003","2003","Female","F","Black or African American","2054-5",535,73856,724.4
,"50-54 years","50-54","2003","2003","Female","F","White","2106-3",1983,629771,314.9
,"50-54 years","50-54","2003","2003","Male","M","Black or African American","2054-5",765,67511,1133.1
,"50-54 years","50-54","2003","2003","Male","M","White","2106-3",3301,626545,526.9
,"50-54 years","50-54","2004","2004","Female","F","Black or African American","2054-5",528,75097,703.1
,"50-54 years","50-54","2004","2004","Female","F","White","2106-3",2021,634168,318.7
,"50-54 years","50-54","2004","2004","Male","M","Black or African American","2054-5",705,69852,1009.3
,"50-54 years","50-54","2004","2004","Male","M","White","2106-3",3144,632661,496.9
,"50-54 years","50-54","2005","2005","Female","F","Black or African American","2054-5",543,76563,709.2
,"50-54 years","50-54","2005","2005","Female","F","White","2106-3",1992,636961,312.7
,"50-54 years","50-54","2005","2005","Male","M","Black or African American","2054-5",685,72114,949.9
,"50-54 years","50-54","2005","2005","Male","M","White","2106-3",3267,636838,513.0
,"50-54 years","50-54","2006","2006","Female","F","Black or African American","2054-5",506,78346,645.9
,"50-54 years","50-54","2006","2006","Female","F","White","2106-3",1984,638702,310.6
,"50-54 years","50-54","2006","2006","Male","M","Black or African American","2054-5",706,74695,945.2
,"50-54 years","50-54","2006","2006","Male","M","White","2106-3",3246,641397,506.1
,"50-54 years","50-54","2007","2007","Female","F","Black or African American","2054-5",536,81119,660.8
,"50-54 years","50-54","2007","2007","Female","F","White","2106-3",1924,644542,298.5
,"50-54 years","50-54","2007","2007","Male","M","Black or African American","2054-5",700,77931,898.2
,"50-54 years","50-54","2007","2007","Male","M","White","2106-3",3182,649439,490.0
,"50-54 years","50-54","2008","2008","Female","F","Black or African American","2054-5",558,83510,668.2
,"50-54 years","50-54","2008","2008","Female","F","White","2106-3",1932,647407,298.4
,"50-54 years","50-54","2008","2008","Male","M","Black or African American","2054-5",624,81346,767.1
,"50-54 years","50-54","2008","2008","Male","M","White","2106-3",3128,655301,477.3
,"50-54 years","50-54","2009","2009","Female","F","Black or African American","2054-5",502,85885,584.5
,"50-54 years","50-54","2009","2009","Female","F","White","2106-3",2017,645285,312.6
,"50-54 years","50-54","2009","2009","Male","M","Black or African American","2054-5",655,83936,780.4
,"50-54 years","50-54","2009","2009","Male","M","White","2106-3",3072,654995,469.0
,"50-54 years","50-54","2010","2010","Female","F","Black or African American","2054-5",522,88198,591.9
,"50-54 years","50-54","2010","2010","Female","F","White","2106-3",1839,646406,284.5
,"50-54 years","50-54","2010","2010","Male","M","Black or African American","2054-5",637,86476,736.6
,"50-54 years","50-54","2010","2010","Male","M","White","2106-3",2849,658112,432.9
,"50-54 years","50-54","2011","2011","Female","F","Black or African American","2054-5",486,89869,540.8
,"50-54 years","50-54","2011","2011","Female","F","White","2106-3",1883,644166,292.3
,"50-54 years","50-54","2011","2011","Male","M","Black or African American","2054-5",596,87973,677.5
,"50-54 years","50-54","2011","2011","Male","M","White","2106-3",2786,656793,424.2
,"50-54 years","50-54","2012","2012","Female","F","Black or African American","2054-5",495,90435,547.4
,"50-54 years","50-54","2012","2012","Female","F","White","2106-3",1808,636489,284.1
,"50-54 years","50-54","2012","2012","Male","M","Black or African American","2054-5",603,88588,680.7
,"50-54 years","50-54","2012","2012","Male","M","White","2106-3",2821,648786,434.8
,"50-54 years","50-54","2013","2013","Female","F","Black or African American","2054-5",441,90386,487.9
,"50-54 years","50-54","2013","2013","Female","F","White","2106-3",1861,625906,297.3
,"50-54 years","50-54","2013","2013","Male","M","Black or African American","2054-5",570,88052,647.3
,"50-54 years","50-54","2013","2013","Male","M","White","2106-3",2732,637565,428.5
,"50-54 years","50-54","2014","2014","Female","F","Black or African American","2054-5",492,90104,546.0
,"50-54 years","50-54","2014","2014","Female","F","White","2106-3",1683,614929,273.7
,"50-54 years","50-54","2014","2014","Male","M","Black or African American","2054-5",560,87900,637.1
,"50-54 years","50-54","2014","2014","Male","M","White","2106-3",2581,625617,412.6
,"50-54 years","50-54","2015","2015","Female","F","Black or African American","2054-5",482,88891,542.2
,"50-54 years","50-54","2015","2015","Female","F","White","2106-3",1705,594298,286.9
,"50-54 years","50-54","2015","2015","Male","M","Black or African American","2054-5",590,86698,680.5
,"50-54 years","50-54","2015","2015","Male","M","White","2106-3",2486,604522,411.2
,"50-54 years","50-54","2016","2016","Female","F","Black or African American","2054-5",446,86757,514.1
,"50-54 years","50-54","2016","2016","Female","F","White","2106-3",1570,564591,278.1
,"50-54 years","50-54","2016","2016","Male","M","Black or African American","2054-5",551,84141,654.9
,"50-54 years","50-54","2016","2016","Male","M","White","2106-3",2437,575926,423.1
,"50-54 years","50-54","2017","2017","Female","F","Black or African American","2054-5",432,84307,512.4
,"50-54 years","50-54","2017","2017","Female","F","White","2106-3",1462,538832,271.3
,"50-54 years","50-54","2017","2017","Male","M","Black or African American","2054-5",527,81894,643.5
,"50-54 years","50-54","2017","2017","Male","M","White","2106-3",2169,551175,393.5
,"55-59 years","55-59","1999","1999","Female","F","Black or African American","2054-5",491,47680,1029.8
,"55-59 years","55-59","1999","1999","Female","F","White","2106-3",2521,454309,554.9
,"55-59 years","55-59","1999","1999","Male","M","Black or African American","2054-5",630,41642,1512.9
,"55-59 years","55-59","1999","1999","Male","M","White","2106-3",3665,443186,827.0
,"55-59 years","55-59","2000","2000","Female","F","Black or African American","2054-5",520,48705,1067.7
,"55-59 years","55-59","2000","2000","Female","F","White","2106-3",2559,469638,544.9
,"55-59 years","55-59","2000","2000","Male","M","Black or African American","2054-5",650,42344,1535.0
,"55-59 years","55-59","2000","2000","Male","M","White","2106-3",3807,457968,831.3
,"55-59 years","55-59","2001","2001","Female","F","Black or African American","2054-5",519,50111,1035.7
,"55-59 years","55-59","2001","2001","Female","F","White","2106-3",2617,487086,537.3
,"55-59 years","55-59","2001","2001","Male","M","Black or African American","2054-5",663,43869,1511.3
,"55-59 years","55-59","2001","2001","Male","M","White","2106-3",3917,475637,823.5
,"55-59 years","55-59","2002","2002","Female","F","Black or African American","2054-5",549,53378,1028.5
,"55-59 years","55-59","2002","2002","Female","F","White","2106-3",2646,530569,498.7
,"55-59 years","55-59","2002","2002","Male","M","Black or African American","2054-5",705,46555,1514.3
,"55-59 years","55-59","2002","2002","Male","M","White","2106-3",4023,520155,773.4
,"55-59 years","55-59","2003","2003","Female","F","Black or African American","2054-5",569,56189,1012.7
,"55-59 years","55-59","2003","2003","Female","F","White","2106-3",2833,548669,516.3
,"55-59 years","55-59","2003","2003","Male","M","Black or African American","2054-5",734,49612,1479.5
,"55-59 years","55-59","2003","2003","Male","M","White","2106-3",4073,538930,755.8
,"55-59 years","55-59","2004","2004","Female","F","Black or African American","2054-5",548,59466,921.5
,"55-59 years","55-59","2004","2004","Female","F","White","2106-3",2790,568769,490.5
,"55-59 years","55-59","2004","2004","Male","M","Black or African American","2054-5",767,52424,1463.1
,"55-59 years","55-59","2004","2004","Male","M","White","2106-3",4244,557852,760.8
,"55-59 years","55-59","2005","2005","Female","F","Black or African American","2054-5",591,63236,934.6
,"55-59 years","55-59","2005","2005","Female","F","White","2106-3",2847,586517,485.4
,"55-59 years","55-59","2005","2005","Male","M","Black or African American","2054-5",828,56300,1470.7
,"55-59 years","55-59","2005","2005","Male","M","White","2106-3",4277,577409,740.7
,"55-59 years","55-59","2006","2006","Female","F","Black or African American","2054-5",637,66742,954.4
,"55-59 years","55-59","2006","2006","Female","F","White","2106-3",2893,603235,479.6
,"55-59 years","55-59","2006","2006","Male","M","Black or African American","2054-5",862,59904,1439.0
,"55-59 years","55-59","2006","2006","Male","M","White","2106-3",4514,593635,760.4
,"55-59 years","55-59","2007","2007","Female","F","Black or African American","2054-5",684,67425,1014.5
,"55-59 years","55-59","2007","2007","Female","F","White","2106-3",2617,588113,445.0
,"55-59 years","55-59","2007","2007","Male","M","Black or African American","2054-5",839,61411,1366.2
,"55-59 years","55-59","2007","2007","Male","M","White","2106-3",4459,578187,771.2
,"55-59 years","55-59","2008","2008","Female","F","Black or African American","2054-5",621,69143,898.1
,"55-59 years","55-59","2008","2008","Female","F","White","2106-3",2698,593024,455.0
,"55-59 years","55-59","2008","2008","Male","M","Black or African American","2054-5",830,62984,1317.8
,"55-59 years","55-59","2008","2008","Male","M","White","2106-3",4398,583062,754.3
,"55-59 years","55-59","2009","2009","Female","F","Black or African American","2054-5",594,70509,842.4
,"55-59 years","55-59","2009","2009","Female","F","White","2106-3",2704,601160,449.8
,"55-59 years","55-59","2009","2009","Male","M","Black or African American","2054-5",860,65456,1313.9
,"55-59 years","55-59","2009","2009","Male","M","White","2106-3",4366,592266,737.2
,"55-59 years","55-59","2010","2010","Female","F","Black or African American","2054-5",626,72145,867.7
,"55-59 years","55-59","2010","2010","Female","F","White","2106-3",2666,607527,438.8
,"55-59 years","55-59","2010","2010","Male","M","Black or African American","2054-5",786,67456,1165.2
,"55-59 years","55-59","2010","2010","Male","M","White","2106-3",4376,598796,730.8
,"55-59 years","55-59","2011","2011","Female","F","Black or African American","2054-5",659,74571,883.7
,"55-59 years","55-59","2011","2011","Female","F","White","2106-3",2618,615296,425.5
,"55-59 years","55-59","2011","2011","Male","M","Black or African American","2054-5",838,70313,1191.8
,"55-59 years","55-59","2011","2011","Male","M","White","2106-3",4430,607751,728.9
,"55-59 years","55-59","2012","2012","Female","F","Black or African American","2054-5",636,77789,817.6
,"55-59 years","55-59","2012","2012","Female","F","White","2106-3",2745,624640,439.5
,"55-59 years","55-59","2012","2012","Male","M","Black or African American","2054-5",850,73211,1161.0
,"55-59 years","55-59","2012","2012","Male","M","White","2106-3",4480,618558,724.3
,"55-59 years","55-59","2013","2013","Female","F","Black or African American","2054-5",629,79956,786.7
,"55-59 years","55-59","2013","2013","Female","F","White","2106-3",2747,626346,438.6
,"55-59 years","55-59","2013","2013","Male","M","Black or African American","2054-5",827,75838,1090.5
,"55-59 years","55-59","2013","2013","Male","M","White","2106-3",4305,623741,690.2
,"55-59 years","55-59","2014","2014","Female","F","Black or African American","2054-5",716,82260,870.4
,"55-59 years","55-59","2014","2014","Female","F","White","2106-3",2791,624270,447.1
,"55-59 years","55-59","2014","2014","Male","M","Black or African American","2054-5",902,77969,1156.9
,"55-59 years","55-59","2014","2014","Male","M","White","2106-3",4330,624304,693.6
,"55-59 years","55-59","2015","2015","Female","F","Black or African American","2054-5",678,84459,802.8
,"55-59 years","55-59","2015","2015","Female","F","White","2106-3",2769,622312,445.0
,"55-59 years","55-59","2015","2015","Male","M","Black or African American","2054-5",943,80039,1178.2
,"55-59 years","55-59","2015","2015","Male","M","White","2106-3",4280,624700,685.1
,"55-59 years","55-59","2016","2016","Female","F","Black or African American","2054-5",741,85530,866.4
,"55-59 years","55-59","2016","2016","Female","F","White","2106-3",2719,619077,439.2
,"55-59 years","55-59","2016","2016","Male","M","Black or African American","2054-5",903,81300,1110.7
,"55-59 years","55-59","2016","2016","Male","M","White","2106-3",4186,622476,672.5
,"55-59 years","55-59","2017","2017","Female","F","Black or African American","2054-5",668,86141,775.5
,"55-59 years","55-59","2017","2017","Female","F","White","2106-3",2684,608847,440.8
,"55-59 years","55-59","2017","2017","Male","M","Black or African American","2054-5",850,81825,1038.8
,"55-59 years","55-59","2017","2017","Male","M","White","2106-3",4161,612682,679.1
,"60-64 years ","60-64","1999","1999","Female","F","Black or African American","2054-5",587,39392,1490.2
,"60-64 years ","60-64","1999","1999","Female","F","White","2106-3",3442,366064,940.3
,"60-64 years ","60-64","1999","1999","Male","M","Black or African American","2054-5",818,34821,2349.2
,"60-64 years ","60-64","1999","1999","Male","M","White","2106-3",4554,344592,1321.6
,"60-64 years ","60-64","2000","2000","Female","F","Black or African American","2054-5",593,40306,1471.2
,"60-64 years ","60-64","2000","2000","Female","F","White","2106-3",3312,369569,896.2
,"60-64 years ","60-64","2000","2000","Male","M","Black or African American","2054-5",728,35571,2046.6
,"60-64 years ","60-64","2000","2000","Male","M","White","2106-3",4545,348722,1303.3
,"60-64 years ","60-64","2001","2001","Female","F","Black or African American","2054-5",576,41255,1396.2
,"60-64 years ","60-64","2001","2001","Female","F","White","2106-3",3396,379151,895.7
,"60-64 years ","60-64","2001","2001","Male","M","Black or African American","2054-5",779,36114,2157.1
,"60-64 years ","60-64","2001","2001","Male","M","White","2106-3",4728,359148,1316.4
,"60-64 years ","60-64","2002","2002","Female","F","Black or African American","2054-5",578,42327,1365.6
,"60-64 years ","60-64","2002","2002","Female","F","White","2106-3",3442,391729,878.7
,"60-64 years ","60-64","2002","2002","Male","M","Black or African American","2054-5",827,36640,2257.1
,"60-64 years ","60-64","2002","2002","Male","M","White","2106-3",4696,372142,1261.9
,"60-64 years ","60-64","2003","2003","Female","F","Black or African American","2054-5",579,43791,1322.2
,"60-64 years ","60-64","2003","2003","Female","F","White","2106-3",3425,414576,826.1
,"60-64 years ","60-64","2003","2003","Male","M","Black or African American","2054-5",780,37375,2087.0
,"60-64 years ","60-64","2003","2003","Male","M","White","2106-3",4841,393214,1231.1
,"60-64 years ","60-64","2004","2004","Female","F","Black or African American","2054-5",590,44896,1314.1
,"60-64 years ","60-64","2004","2004","Female","F","White","2106-3",3460,428819,806.9
,"60-64 years ","60-64","2004","2004","Male","M","Black or African American","2054-5",747,38400,1945.3
,"60-64 years ","60-64","2004","2004","Male","M","White","2106-3",4799,407648,1177.2
,"60-64 years ","60-64","2005","2005","Female","F","Black or African American","2054-5",585,45473,1286.5
,"60-64 years ","60-64","2005","2005","Female","F","White","2106-3",3517,441093,797.3
,"60-64 years ","60-64","2005","2005","Male","M","Black or African American","2054-5",815,38948,2092.5
,"60-64 years ","60-64","2005","2005","Male","M","White","2106-3",4982,420218,1185.6
,"60-64 years ","60-64","2006","2006","Female","F","Black or African American","2054-5",597,46143,1293.8
,"60-64 years ","60-64","2006","2006","Female","F","White","2106-3",3447,451901,762.8
,"60-64 years ","60-64","2006","2006","Male","M","Black or African American","2054-5",801,39527,2026.5
,"60-64 years ","60-64","2006","2006","Male","M","White","2106-3",4900,431393,1135.9
,"60-64 years ","60-64","2007","2007","Female","F","Black or African American","2054-5",608,48883,1243.8
,"60-64 years ","60-64","2007","2007","Female","F","White","2106-3",3681,492007,748.2
,"60-64 years ","60-64","2007","2007","Male","M","Black or African American","2054-5",848,41664,2035.3
,"60-64 years ","60-64","2007","2007","Male","M","White","2106-3",5162,472301,1092.9
,"60-64 years ","60-64","2008","2008","Female","F","Black or African American","2054-5",598,51083,1170.6
,"60-64 years ","60-64","2008","2008","Female","F","White","2106-3",3702,507036,730.1
,"60-64 years ","60-64","2008","2008","Male","M","Black or African American","2054-5",813,44410,1830.7
,"60-64 years ","60-64","2008","2008","Male","M","White","2106-3",5452,489372,1114.1
,"60-64 years ","60-64","2009","2009","Female","F","Black or African American","2054-5",698,54284,1285.8
,"60-64 years ","60-64","2009","2009","Female","F","White","2106-3",3621,530225,682.9
,"60-64 years ","60-64","2009","2009","Male","M","Black or African American","2054-5",904,47024,1922.4
,"60-64 years ","60-64","2009","2009","Male","M","White","2106-3",5437,511175,1063.6
,"60-64 years ","60-64","2010","2010","Female","F","Black or African American","2054-5",698,57505,1213.8
,"60-64 years ","60-64","2010","2010","Female","F","White","2106-3",3759,547074,687.1
,"60-64 years ","60-64","2010","2010","Male","M","Black or African American","2054-5",964,50319,1915.8
,"60-64 years ","60-64","2010","2010","Male","M","White","2106-3",5578,529164,1054.1
,"60-64 years ","60-64","2011","2011","Female","F","Black or African American","2054-5",732,61789,1184.7
,"60-64 years ","60-64","2011","2011","Female","F","White","2106-3",3928,571114,687.8
,"60-64 years ","60-64","2011","2011","Male","M","Black or African American","2054-5",991,53908,1838.3
,"60-64 years ","60-64","2011","2011","Male","M","White","2106-3",5797,550846,1052.4
,"60-64 years ","60-64","2012","2012","Female","F","Black or African American","2054-5",763,63106,1209.1
,"60-64 years ","60-64","2012","2012","Female","F","White","2106-3",3895,561716,693.4
,"60-64 years ","60-64","2012","2012","Male","M","Black or African American","2054-5",1027,55222,1859.8
,"60-64 years ","60-64","2012","2012","Male","M","White","2106-3",5795,540582,1072.0
,"60-64 years ","60-64","2013","2013","Female","F","Black or African American","2054-5",759,64521,1176.4
,"60-64 years ","60-64","2013","2013","Female","F","White","2106-3",3712,565840,656.0
,"60-64 years ","60-64","2013","2013","Male","M","Black or African American","2054-5",1066,56564,1884.6
,"60-64 years ","60-64","2013","2013","Male","M","White","2106-3",5904,543430,1086.4
,"60-64 years ","60-64","2014","2014","Female","F","Black or African American","2054-5",756,66180,1142.3
,"60-64 years ","60-64","2014","2014","Female","F","White","2106-3",3677,572758,642.0
,"60-64 years ","60-64","2014","2014","Male","M","Black or African American","2054-5",1089,58506,1861.3
,"60-64 years ","60-64","2014","2014","Male","M","White","2106-3",5829,550461,1058.9
,"60-64 years ","60-64","2015","2015","Female","F","Black or African American","2054-5",784,68004,1152.9
,"60-64 years ","60-64","2015","2015","Female","F","White","2106-3",3764,579851,649.1
,"60-64 years ","60-64","2015","2015","Male","M","Black or African American","2054-5",1184,60476,1957.8
,"60-64 years ","60-64","2015","2015","Male","M","White","2106-3",5956,558030,1067.3
,"60-64 years ","60-64","2016","2016","Female","F","Black or African American","2054-5",841,69686,1206.8
