"Notes","Five-Year Age Groups","Five-Year Age Groups Code","Year","Year Code","Sex","Sex Code","Race","Race Code",Deaths,Population,Crude Rate
,"80-84 years","80-84","2013","2013","Male","M","White","2106-3",28,166264,16.8
,"80-84 years","80-84","2014","2014","Female","F","White","2106-3",21,215476,9.7
,"80-84 years","80-84","2014","2014","Male","M","White","2106-3",28,164899,17.0
,"80-84 years","80-84","2015","2015","Female","F","White","2106-3",15,213476,Unreliable
,"80-84 years","80-84","2015","2015","Male","M","White","2106-3",28,164460,17.0
,"80-84 years","80-84","2016","2016","Female","F","White","2106-3",20,213197,9.4
,"80-84 years","80-84","2016","2016","Male","M","White","2106-3",35,164534,21.3
,"80-84 years","80-84","2017","2017","Female","F","White","2106-3",25,213131,11.7
,"80-84 years","80-84","2017","2017","Male","M","White","2106-3",39,164888,23.7
,"85-89 years","85-89","1999","1999","Female","F","White","2106-3",19,Not Applicable,Not Applicable
,"85-89 years","85-89","1999","1999","Male","M","White","2106-3",31,Not Applicable,Not Applicable
,"85-89 years","85-89","2000","2000","Female","F","White","2106-3",17,Not Applicable,Not Applicable
,"85-89 years","85-89","2000","2000","Male","M","White","2106-3",34,Not Applicable,Not Applicable
,"85-89 years","85-89","2001","2001","Female","F","White","2106-3",20,Not Applicable,Not Applicable
,"85-89 years","85-89","2001","2001","Male","M","White","2106-3",25,Not Applicable,Not Applicable
,"85-89 years","85-89","2002","2002","Female","F","White","2106-3",20,Not Applicable,Not Applicable
,"85-89 years","85-89","2002","2002","Male","M","White","2106-3",29,Not Applicable,Not Applicable
,"85-89 years","85-89","2003","2003","Female","F","White","2106-3",33,Not Applicable,Not Applicable
,"85-89 years","85-89","2003","2003","Male","M","White","2106-3",29,Not Applicable,Not Applicable
,"85-89 years","85-89","2004","2004","Female","F","White","2106-3",29,Not Applicable,Not Applicable
,"85-89 years","85-89","2004","2004","Male","M","White","2106-3",28,Not Applicable,Not Applicable
,"85-89 years","85-89","2005","2005","Female","F","White","2106-3",16,Not Applicable,Not Applicable
,"85-89 years","85-89","2005","2005","Male","M","White","2106-3",29,Not Applicable,Not Applicable
,"85-89 years","85-89","2006","2006","Female","F","White","2106-3",13,Not Applicable,Not Applicable
,"85-89 years","85-89","2006","2006","Male","M","White","2106-3",22,Not Applicable,Not Applicable
,"85-89 years","85-89","2007","2007","Female","F","White","2106-3",23,Not Applicable,Not Applicable
,"85-89 years","85-89","2007","2007","Male","M","White","2106-3",36,Not Applicable,Not Applicable
,"85-89 years","85-89","2008","2008","Female","F","White","2106-3",31,Not Applicable,Not Applicable
,"85-89 years","85-89","2008","2008","Male","M","White","2106-3",28,Not Applicable,Not Applicable
,"85-89 years","85-89","2009","2009","Female","F","White","2106-3",20,Not Applicable,Not Applicable
,"85-89 years","85-89","2009","2009","Male","M","White","2106-3",31,Not Applicable,Not Applicable
,"85-89 years","85-89","2010","2010","Female","F","White","2106-3",20,Not Applicable,Not Applicable
,"85-89 years","85-89","2010","2010","Male","M","White","2106-3",29,Not Applicable,Not Applicable
,"85-89 years","85-89","2011","2011","Female","F","White","2106-3",17,Not Applicable,Not Applicable
,"85-89 years","85-89","2011","2011","Male","M","White","2106-3",25,Not Applicable,Not Applicable
,"85-89 years","85-89","2012","2012","Female","F","White","2106-3",23,Not Applicable,Not Applicable
,"85-89 years","85-89","2012","2012","Male","M","White","2106-3",22,Not Applicable,Not Applicable
,"85-89 years","85-89","2013","2013","Male","M","White","2106-3",15,Not Applicable,Not Applicable
,"85-89 years","85-89","2014","2014","Female","F","White","2106-3",14,Not Applicable,Not Applicable
,"85-89 years","85-89","2014","2014","Male","M","White","2106-3",26,Not Applicable,Not Applicable
,"85-89 years","85-89","2015","2015","Female","F","White","2106-3",20,Not Applicable,Not Applicable
,"85-89 years","85-89","2015","2015","Male","M","White","2106-3",23,Not Applicable,Not Applicable
,"85-89 years","85-89","2016","2016","Female","F","White","2106-3",16,Not Applicable,Not Applicable
,"85-89 years","85-89","2016","2016","Male","M","White","2106-3",24,Not Applicable,Not Applicable
,"85-89 years","85-89","2017","2017","Female","F","White","2106-3",10,Not Applicable,Not Applicable
,"85-89 years","85-89","2017","2017","Male","M","White","2106-3",26,Not Applicable,Not Applicable
,"90-94 years","90-94","1999","1999","Female","F","White","2106-3",10,Not Applicable,Not Applicable
,"90-94 years","90-94","2003","2003","Male","M","White","2106-3",11,Not Applicable,Not Applicable
,"90-94 years","90-94","2004","2004","Female","F","White","2106-3",10,Not Applicable,Not Applicable
,"90-94 years","90-94","2004","2004","Male","M","White","2106-3",11,Not Applicable,Not Applicable
,"90-94 years","90-94","2006","2006","Female","F","White","2106-3",18,Not Applicable,Not Applicable
,"90-94 years","90-94","2006","2006","Male","M","White","2106-3",13,Not Applicable,Not Applicable
,"90-94 years","90-94","2007","2007","Female","F","White","2106-3",14,Not Applicable,Not Applicable
,"90-94 years","90-94","2007","2007","Male","M","White","2106-3",10,Not Applicable,Not Applicable
,"90-94 years","90-94","2010","2010","Male","M","White","2106-3",15,Not Applicable,Not Applicable
,"90-94 years","90-94","2011","2011","Female","F","White","2106-3",11,Not Applicable,Not Applicable
,"90-94 years","90-94","2011","2011","Male","M","White","2106-3",11,Not Applicable,Not Applicable
,"90-94 years","90-94","2013","2013","Female","F","White","2106-3",13,Not Applicable,Not Applicable
,"90-94 years","90-94","2013","2013","Male","M","White","2106-3",17,Not Applicable,Not Applicable
,"90-94 years","90-94","2014","2014","Male","M","White","2106-3",12,Not Applicable,Not Applicable
,"90-94 years","90-94","2015","2015","Male","M","White","2106-3",16,Not Applicable,Not Applicable
,"90-94 years","90-94","2016","2016","Female","F","White","2106-3",10,Not Applicable,Not Applicable
,"90-94 years","90-94","2016","2016","Male","M","White","2106-3",16,Not Applicable,Not Applicable
,"90-94 years","90-94","2017","2017","Female","F","White","2106-3",15,Not Applicable,Not Applicable
,"90-94 years","90-94","2017","2017","Male","M","White","2106-3",13,Not Applicable,Not Applicable
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"Hispanic Origin: Not Hispanic or Latino"
"MCD - ICD-10 Codes: V20.0 (Motorcycle rider injured in collision with pedestrian or animal, driver injured in nontraffic"
"accident); V20.1 (Motorcycle rider injured in collision with pedestrian or animal, passenger injured in nontraffic accident);"
"V20.2 (Motorcycle rider injured in collision with pedestrian or animal, unspecified motorcycle rider injured in nontraffic"
"accident); V20.3 (Motorcycle rider injured in collision with pedestrian or animal, person injured while boarding or alighting);"
"V20.4 (Motorcycle rider injured in collision with pedestrian or animal, driver injured in traffic accident); V20.5 (Motorcycle"
"rider injured in collision with pedestrian or animal, passenger injured in traffic accident); V20.9 (Motorcycle rider injured in"
"collision with pedestrian or animal, unspecified motorcycle rider injured in traffic accident); V21.0 (Motorcycle rider injured"
"in collision with pedal cycle, driver injured in nontraffic accident); V21.1 (Motorcycle rider injured in collision with pedal"
"cycle, passenger injured in nontraffic accident); V21.2 (Motorcycle rider injured in collision with pedal cycle, unspecified"
"motorcycle rider injured in nontraffic accident); V21.3 (Motorcycle rider injured in collision with pedal cycle, person injured"
"while boarding or alighting); V21.4 (Motorcycle rider injured in collision with pedal cycle, driver injured in traffic"
"accident); V21.5 (Motorcycle rider injured in collision with pedal cycle, passenger injured in traffic accident); V21.9"
"(Motorcycle rider injured in collision with pedal cycle, unspecified motorcycle rider injured in traffic accident); V22.0"
"(Motorcycle rider injured in collision with two- or three-wheeled motor vehicle, driver injured in nontraffic accident); V22.1"
"(Motorcycle rider injured in collision with two- or three-wheeled motor vehicle, passenger injured in nontraffic accident);"
"V22.2 (Motorcycle rider injured in collision with two- or three-wheeled motor vehicle, unspecified motorcycle rider injured in"
"nontraffic accident); V22.3 (Motorcycle rider injured in collision with two- or three-wheeled motor vehicle, person injured"
"while boarding or alighting); V22.4 (Motorcycle rider injured in collision with two- or three-wheeled motor vehicle, driver"
"injured in traffic accident); V22.5 (Motorcycle rider injured in collision with two- or three-wheeled motor vehicle, passenger"
"injured in traffic accident); V22.9 (Motorcycle rider injured in collision with two- or three-wheeled motor vehicle, unspecified"
"motorcycle rider injured in traffic accident); V23.0 (Motorcycle rider injured in collision with car, pick-up truck or van,"
"driver injured in nontraffic accident); V23.1 (Motorcycle rider injured in collision with car, pick-up truck or van, passenger"
"injured in nontraffic accident); V23.2 (Motorcycle rider injured in collision with car, pick-up truck or van, unspecified"
"motorcycle rider injured in nontraffic accident); V23.3 (Motorcycle rider injured in collision with car, pick-up truck or van,"
"person injured while boarding or alighting); V23.4 (Motorcycle rider injured in collision with car, pick-up truck or van, driver"
"injured in traffic accident); V23.5 (Motorcycle rider injured in collision with car, pick-up truck or van, passenger injured in"
"traffic accident); V23.9 (Motorcycle rider injured in collision with car, pick-up truck or van, unspecified motorcycle rider"
"injured in traffic accident); V24.0 (Motorcycle rider injured in collision with heavy transport vehicle or bus, driver injured"
"in nontraffic accident); V24.1 (Motorcycle rider injured in collision with heavy transport vehicle or bus, passenger injured in"
"nontraffic accident); V24.2 (Motorcycle rider injured in collision with heavy transport vehicle or bus, unspecified motorcycle"
"rider injured in nontraffic accident); V24.3 (Motorcycle rider injured in collision with heavy transport vehicle or bus, person"
"injured while boarding or alighting); V24.4 (Motorcycle rider injured in collision with heavy transport vehicle or bus, driver"
"injured in traffic accident); V24.5 (Motorcycle rider injured in collision with heavy transport vehicle or bus, passenger"
"injured in traffic accident); V24.9 (Motorcycle rider injured in collision with heavy transport vehicle or bus, unspecified"
"motorcycle rider injured in traffic accident); V25.0 (Motorcycle rider injured in collision with railway train or railway"
"vehicle, driver injured in nontraffic accident); V25.1 (Motorcycle rider injured in collision with railway train or railway"
"vehicle, passenger injured in nontraffic accident); V25.2 (Motorcycle rider injured in collision with railway train or railway"
"vehicle, unspecified motorcycle rider injured in nontraffic accident); V25.3 (Motorcycle rider injured in collision with railway"
"train or railway vehicle, person injured while boarding or alighting); V25.4 (Motorcycle rider injured in collision with railway"
"train or railway vehicle, driver injured in traffic accident); V25.5 (Motorcycle rider injured in collision with railway train"
"or railway vehicle, passenger injured in traffic accident); V25.9 (Motorcycle rider injured in collision with railway train or"
"railway vehicle, unspecified motorcycle rider injured in traffic accident); V26.0 (Motorcycle rider injured in collision with"
"other nonmotor vehicle, driver injured in nontraffic accident); V26.1 (Motorcycle rider injured in collision with other nonmotor"
"vehicle, passenger injured in nontraffic accident); V26.2 (Motorcycle rider injured in collision with other nonmotor vehicle,"
"unspecified motorcycle rider injured in nontraffic accident); V26.3 (Motorcycle rider injured in collision with other nonmotor"
"vehicle, person injured while boarding or alighting); V26.4 (Motorcycle rider injured in collision with other nonmotor vehicle,"
"driver injured in traffic accident); V26.5 (Motorcycle rider injured in collision with other nonmotor vehicle, passenger injured"
"in traffic accident); V26.9 (Motorcycle rider injured in collision with other nonmotor vehicle, unspecified motorcycle rider"
"injured in traffic accident); V27.0 (Motorcycle rider injured in collision with fixed or stationary object, driver injured in"
"nontraffic accident); V27.1 (Motorcycle rider injured in collision with fixed or stationary object, passenger injured in"
"nontraffic accident); V27.2 (Motorcycle rider injured in collision with fixed or stationary object, unspecified motorcycle rider"
"injured in nontraffic accident); V27.3 (Motorcycle rider injured in collision with fixed or stationary object, person injured"
"while boarding or alighting); V27.4 (Motorcycle rider injured in collision with fixed or stationary object, driver injured in"
"traffic accident); V27.5 (Motorcycle rider injured in collision with fixed or stationary object, passenger injured in traffic"
"accident); V27.9 (Motorcycle rider injured in collision with fixed or stationary object, unspecified motorcycle rider injured in"
"traffic accident); V28.0 (Motorcycle rider injured in noncollision transport accident, driver injured in nontraffic accident);"
"V28.1 (Motorcycle rider injured in noncollision transport accident, passenger injured in nontraffic accident); V28.2 (Motorcycle"
"rider injured in noncollision transport accident, unspecified motorcycle rider injured in nontraffic accident); V28.3"
"(Motorcycle rider injured in noncollision transport accident, person injured while boarding or alighting); V28.4 (Motorcycle"
"rider injured in noncollision transport accident, driver injured in traffic accident); V28.5 (Motorcycle rider injured in"
"noncollision transport accident, passenger injured in traffic accident); V28.9 (Motorcycle rider injured in noncollision"
"transport accident, unspecified motorcycle rider injured in traffic accident); V29.0 (Driver injured in collision with other and"
"unspecified motor vehicles in nontraffic accident); V29.1 (Passenger injured in collision with other and unspecified motor"
"vehicles in nontraffic accident); V29.2 (Unspecified motorcycle rider injured in collision with other and unspecified motor"
"vehicles in nontraffic accident); V29.3 (Motorcycle rider [any] injured in unspecified nontraffic accident); V29.4 (Driver"
"injured in collision with other and unspecified motor vehicles in traffic accident); V29.5 (Passenger injured in collision with"
"other and unspecified motor vehicles in traffic accident); V29.6 (Unspecified motorcycle rider injured in collision with other"
"and unspecified motor vehicles in traffic accident); V29.8 (Motorcycle rider [any] injured in other specified transport"
"accidents); V29.9 (Motorcycle rider [any] injured in unspecified traffic accident); V30.0 (Occupant of three-wheeled motor"
"vehicle injured in collision with pedestrian or animal, driver injured in nontraffic accident); V30.1 (Occupant of three-wheeled"
"motor vehicle injured in collision with pedestrian or animal, passenger injured in nontraffic accident); V30.2 (Occupant of"
"three-wheeled motor vehicle injured in collision with pedestrian or animal, person on outside of vehicle injured in nontraffic"
"accident); V30.3 (Occupant of three-wheeled motor vehicle injured in collision with pedestrian or animal, unspecified occupant"
"of three-wheeled motor vehicle injured in nontraffic accident); V30.4 (Occupant of three-wheeled motor vehicle injured in"
"collision with pedestrian or animal, person injured while boarding or alighting); V30.5 (Occupant of three-wheeled motor vehicle"
"injured in collision with pedestrian or animal, driver injured in traffic accident); V30.6 (Occupant of three-wheeled motor"
"vehicle injured in collision with pedestrian or animal, passenger injured in traffic accident); V30.7 (Occupant of three-wheeled"
"motor vehicle injured in collision with pedestrian or animal, person on outside of vehicle injured in traffic accident); V30.9"
"(Occupant of three-wheeled motor vehicle injured in collision with pedestrian or animal, unspecified occupant of three-wheeled"
"motor vehicle injured in traffic accident); V31.0 (Occupant of three-wheeled motor vehicle injured in collision with pedal"
"cycle, driver injured in nontraffic accident); V31.1 (Occupant of three-wheeled motor vehicle injured in collision with pedal"
"cycle, passenger injured in nontraffic accident); V31.2 (Occupant of three-wheeled motor vehicle injured in collision with pedal"
"cycle, person on outside of vehicle injured in nontraffic accident); V31.3 (Occupant of three-wheeled motor vehicle injured in"
"collision with pedal cycle, unspecified occupant of three-wheeled motor vehicle injured in nontraffic accident); V31.4 (Occupant"
"of three-wheeled motor vehicle injured in collision with pedal cycle, person injured while boarding or alighting); V31.5"
"(Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, driver injured in traffic accident); V31.6"
"(Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, passenger injured in traffic accident); V31.7"
"(Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person on outside of vehicle injured in traffic"
"accident); V31.9 (Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, unspecified occupant of"
"three-wheeled motor vehicle injured in traffic accident); V32.0 (Occupant of three-wheeled motor vehicle injured in collision"
"with two- or three-wheeled motor vehicle, driver injured in nontraffic accident); V32.1 (Occupant of three-wheeled motor vehicle"
"injured in collision with two- or three-wheeled motor vehicle, passenger injured in nontraffic accident); V32.2 (Occupant of"
"three-wheeled motor vehicle injured in collision with two- or three-wheeled motor vehicle, person on outside of vehicle injured"
"in nontraffic accident); V32.3 (Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheeled motor"
"vehicle, unspecified occupant of three-wheeled motor vehicle injured in nontraffic accident); V32.4 (Occupant of three-wheeled"
"motor vehicle injured in collision with two- or three-wheeled motor vehicle, person injured while boarding or alighting); V32.5"
"(Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheeled motor vehicle, driver injured in"
"traffic accident); V32.6 (Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheeled motor vehicle,"
"passenger injured in traffic accident); V32.7 (Occupant of three-wheeled motor vehicle injured in collision with two- or"
"three-wheeled motor vehicle, person on outside of vehicle injured in traffic accident); V32.9 (Occupant of three-wheeled motor"
"vehicle injured in collision with two- or three-wheeled motor vehicle, unspecified occupant of three-wheeled motor vehicle"
"injured in traffic accident); V33.0 (Occupant of three-wheeled motor vehicle injured in collision with car, pick-up truck or"
"van, driver injured in nontraffic accident); V33.1 (Occupant of three-wheeled motor vehicle injured in collision with car,"
"pick-up truck or van, passenger injured in nontraffic accident); V33.2 (Occupant of three-wheeled motor vehicle injured in"
"collision with car, pick-up truck or van, person on outside of vehicle injured in nontraffic accident); V33.3 (Occupant of"
"three-wheeled motor vehicle injured in collision with car, pick-up truck or van, unspecified occupant of three-wheeled motor"
"vehicle injured in nontraffic accident); V33.4 (Occupant of three-wheeled motor vehicle injured in collision with car, pick-up"
"truck or van, person injured while boarding or alighting); V33.5 (Occupant of three-wheeled motor vehicle injured in collision"
"with car, pick-up truck or van, driver injured in traffic accident); V33.6 (Occupant of three-wheeled motor vehicle injured in"
"collision with car, pick-up truck or van, passenger injured in traffic accident); V33.7 (Occupant of three-wheeled motor vehicle"
"injured in collision with car, pick-up truck or van, person on outside of vehicle injured in traffic accident); V33.9 (Occupant"
"of three-wheeled motor vehicle injured in collision with car, pick-up truck or van, unspecified occupant of three-wheeled motor"
"vehicle injured in traffic accident); V34.0 (Occupant of three-wheeled motor vehicle injured in collision with heavy transport"
"vehicle or bus, driver injured in nontraffic accident); V34.1 (Occupant of three-wheeled motor vehicle injured in collision with"
"heavy transport vehicle or bus, passenger injured in nontraffic accident); V34.2 (Occupant of three-wheeled motor vehicle"
"injured in collision with heavy transport vehicle or bus, person on outside of vehicle injured in nontraffic accident); V34.3"
"(Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus, unspecified occupant of"
"three-wheeled motor vehicle injured in nontraffic accident); V34.4 (Occupant of three-wheeled motor vehicle injured in collision"
"with heavy transport vehicle or bus, person injured while boarding or alighting); V34.5 (Occupant of three-wheeled motor vehicle"
"injured in collision with heavy transport vehicle or bus, driver injured in traffic accident); V34.6 (Occupant of three-wheeled"
"motor vehicle injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident); V34.7 (Occupant"
"of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus, person on outside of vehicle injured in"
"traffic accident); V34.9 (Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus,"
"unspecified occupant of three-wheeled motor vehicle injured in traffic accident); V35.0 (Occupant of three-wheeled motor vehicle"
"injured in collision with railway train or railway vehicle, driver injured in nontraffic accident); V35.1 (Occupant of"
"three-wheeled motor vehicle injured in collision with railway train or railway vehicle, passenger injured in nontraffic"
"accident); V35.2 (Occupant of three-wheeled motor vehicle injured in collision with railway train or railway vehicle, person on"
"outside of vehicle injured in nontraffic accident); V35.3 (Occupant of three-wheeled motor vehicle injured in collision with"
"railway train or railway vehicle, unspecified occupant of three-wheeled motor vehicle injured in nontraffic accident); V35.4"
"(Occupant of three-wheeled motor vehicle injured in collision with railway train or railway vehicle, person injured while"
"boarding or alighting); V35.5 (Occupant of three-wheeled motor vehicle injured in collision with railway train or railway"
"vehicle, driver injured in traffic accident); V35.6 (Occupant of three-wheeled motor vehicle injured in collision with railway"
"train or railway vehicle, passenger injured in traffic accident); V35.7 (Occupant of three-wheeled motor vehicle injured in"
"collision with railway train or railway vehicle, person on outside of vehicle injured in traffic accident); V35.9 (Occupant of"
"three-wheeled motor vehicle injured in collision with railway train or railway vehicle, unspecified occupant of three-wheeled"
"motor vehicle injured in traffic accident); V36.0 (Occupant of three-wheeled motor vehicle injured in collision with other"
"nonmotor vehicle, driver injured in nontraffic accident); V36.1 (Occupant of three-wheeled motor vehicle injured in collision"
"with other nonmotor vehicle, passenger injured in nontraffic accident); V36.2 (Occupant of three-wheeled motor vehicle injured"
"in collision with other nonmotor vehicle, person on outside of vehicle injured in nontraffic accident); V36.3 (Occupant of"
"three-wheeled motor vehicle injured in collision with other nonmotor vehicle, unspecified occupant of three-wheeled motor"
"vehicle injured in nontraffic accident); V36.4 (Occupant of three-wheeled motor vehicle injured in collision with other nonmotor"
"vehicle, person injured while boarding or alighting); V36.5 (Occupant of three-wheeled motor vehicle injured in collision with"
"other nonmotor vehicle, driver injured in traffic accident); V36.6 (Occupant of three-wheeled motor vehicle injured in collision"
"with other nonmotor vehicle, passenger injured in traffic accident); V36.7 (Occupant of three-wheeled motor vehicle injured in"
"collision with other nonmotor vehicle, person on outside of vehicle injured in traffic accident); V36.9 (Occupant of"
"three-wheeled motor vehicle injured in collision with other nonmotor vehicle, unspecified occupant of three-wheeled motor"
"vehicle injured in traffic accident); V37.0 (Occupant of three-wheeled motor vehicle injured in collision with fixed or"
"stationary object, driver injured in nontraffic accident); V37.1 (Occupant of three-wheeled motor vehicle injured in collision"
"with fixed or stationary object, passenger injured in nontraffic accident); V37.2 (Occupant of three-wheeled motor vehicle"
"injured in collision with fixed or stationary object, person on outside of vehicle injured in nontraffic accident); V37.3"
"(Occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object, unspecified occupant of"
"three-wheeled motor vehicle injured in nontraffic accident); V37.4 (Occupant of three-wheeled motor vehicle injured in collision"
"with fixed or stationary object, person injured while boarding or alighting); V37.5 (Occupant of three-wheeled motor vehicle"
"injured in collision with fixed or stationary object, driver injured in traffic accident); V37.6 (Occupant of three-wheeled"
"motor vehicle injured in collision with fixed or stationary object, passenger injured in traffic accident); V37.7 (Occupant of"
"three-wheeled motor vehicle injured in collision with fixed or stationary object, person on outside of vehicle injured in"
"traffic accident); V37.9 (Occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object,"
"unspecified occupant of three-wheeled motor vehicle injured in traffic accident); V38.0 (Occupant of three-wheeled motor vehicle"
"injured in noncollision transport accident, driver injured in nontraffic accident); V38.1 (Occupant of three-wheeled motor"
"vehicle injured in noncollision transport accident, passenger injured in nontraffic accident); V38.2 (Occupant of three-wheeled"
"motor vehicle injured in noncollision transport accident, person on outside of vehicle injured in nontraffic accident); V38.3"
"(Occupant of three-wheeled motor vehicle injured in noncollision transport accident, unspecified occupant of three-wheeled motor"
"vehicle injured in nontraffic accident); V38.4 (Occupant of three-wheeled motor vehicle injured in noncollision transport"
"accident, person injured while boarding or alighting); V38.5 (Occupant of three-wheeled motor vehicle injured in noncollision"
"transport accident, driver injured in traffic accident); V38.6 (Occupant of three-wheeled motor vehicle injured in noncollision"
"transport accident, passenger injured in traffic accident); V38.7 (Occupant of three-wheeled motor vehicle injured in"
"noncollision transport accident, person on outside of vehicle injured in traffic accident); V38.9 (Occupant of three-wheeled"
"motor vehicle injured in noncollision transport accident, unspecified occupant of three-wheeled motor vehicle injured in traffic"
"accident); V39.0 (Driver injured in collision with other and unspecified motor vehicles in nontraffic accident); V39.1"
"(Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident); V39.2 (Unspecified occupant"
"of three-wheeled motor vehicle injured in collision with other and unspecified motor vehicles in nontraffic accident); V39.3"
"(Occupant [any] of three-wheeled motor vehicle injured in unspecified nontraffic accident); V39.4 (Driver injured in collision"
"with other and unspecified motor vehicles in traffic accident); V39.5 (Passenger injured in collision with other and unspecified"
"motor vehicles in traffic accident); V39.6 (Unspecified occupant of three-wheeled motor vehicle injured in collision with other"
"and unspecified motor vehicles in traffic accident); V39.8 (Occupant [any] of three-wheeled motor vehicle injured in other"
"specified transport accidents); V39.9 (Occupant [any] of three-wheeled motor vehicle injured in unspecified traffic accident);"
"V40.0 (Car occupant injured in collision with pedestrian or animal, driver injured in nontraffic accident); V40.1 (Car occupant"
"injured in collision with pedestrian or animal, passenger injured in nontraffic accident); V40.2 (Car occupant injured in"
"collision with pedestrian or animal, person on outside of vehicle injured in nontraffic accident); V40.3 (Car occupant injured"
"in collision with pedestrian or animal, unspecified car occupant injured in nontraffic accident); V40.4 (Car occupant injured in"
"collision with pedestrian or animal, person injured while boarding or alighting); V40.5 (Car occupant injured in collision with"
"pedestrian or animal, driver injured in traffic accident); V40.6 (Car occupant injured in collision with pedestrian or animal,"
"passenger injured in traffic accident); V40.7 (Car occupant injured in collision with pedestrian or animal, person on outside of"
"vehicle injured in traffic accident); V40.9 (Car occupant injured in collision with pedestrian or animal, unspecified car"
"occupant injured in traffic accident); V41.0 (Car occupant injured in collision with pedal cycle, driver injured in nontraffic"
"accident); V41.1 (Car occupant injured in collision with pedal cycle, passenger injured in nontraffic accident); V41.2 (Car"
"occupant injured in collision with pedal cycle, person on outside of vehicle injured in nontraffic accident); V41.3 (Car"
"occupant injured in collision with pedal cycle, unspecified car occupant injured in nontraffic accident); V41.4 (Car occupant"
"injured in collision with pedal cycle, person injured while boarding or alighting); V41.5 (Car occupant injured in collision"
"with pedal cycle, driver injured in traffic accident); V41.6 (Car occupant injured in collision with pedal cycle, passenger"
"injured in traffic accident); V41.7 (Car occupant injured in collision with pedal cycle, person on outside of vehicle injured in"
"traffic accident); V41.9 (Car occupant injured in collision with pedal cycle, unspecified car occupant injured in traffic"
"accident); V42.0 (Car occupant injured in collision with two- or three-wheeled motor vehicle, driver injured in nontraffic"
"accident); V42.1 (Car occupant injured in collision with two- or three-wheeled motor vehicle, passenger injured in nontraffic"
"accident); V42.2 (Car occupant injured in collision with two- or three-wheeled motor vehicle, person on outside of vehicle"
"injured in nontraffic accident); V42.3 (Car occupant injured in collision with two- or three-wheeled motor vehicle, unspecified"
"car occupant injured in nontraffic accident); V42.4 (Car occupant injured in collision with two- or three-wheeled motor vehicle,"
"person injured while boarding or alighting); V42.5 (Car occupant injured in collision with two- or three-wheeled motor vehicle,"
"driver injured in traffic accident); V42.6 (Car occupant injured in collision with two- or three-wheeled motor vehicle,"
"passenger injured in traffic accident); V42.7 (Car occupant injured in collision with two- or three-wheeled motor vehicle,"
"person on outside of vehicle injured in traffic accident); V42.9 (Car occupant injured in collision with two- or three-wheeled"
"motor vehicle, unspecified car occupant injured in traffic accident); V43.0 (Car occupant injured in collision with car, pick-up"
"truck or van, driver injured in nontraffic accident); V43.1 (Car occupant injured in collision with car, pick-up truck or van,"
"passenger injured in nontraffic accident); V43.2 (Car occupant injured in collision with car, pick-up truck or van, person on"
"outside of vehicle injured in nontraffic accident); V43.3 (Car occupant injured in collision with car, pick-up truck or van,"
"unspecified car occupant injured in nontraffic accident); V43.4 (Car occupant injured in collision with car, pick-up truck or"
"van, person injured while boarding or alighting); V43.5 (Car occupant injured in collision with car, pick-up truck or van,"
"driver injured in traffic accident); V43.6 (Car occupant injured in collision with car, pick-up truck or van, passenger injured"
"in traffic accident); V43.7 (Car occupant injured in collision with car, pick-up truck or van, person on outside of vehicle"
"injured in traffic accident); V43.9 (Car occupant injured in collision with car, pick-up truck or van, unspecified car occupant"
"injured in traffic accident); V44.0 (Car occupant injured in collision with heavy transport vehicle or bus, driver injured in"
"nontraffic accident); V44.1 (Car occupant injured in collision with heavy transport vehicle or bus, passenger injured in"
"nontraffic accident); V44.2 (Car occupant injured in collision with heavy transport vehicle or bus, person on outside of vehicle"
"injured in nontraffic accident); V44.3 (Car occupant injured in collision with heavy transport vehicle or bus, unspecified car"
"occupant injured in nontraffic accident); V44.4 (Car occupant injured in collision with heavy transport vehicle or bus, person"
"injured while boarding or alighting); V44.5 (Car occupant injured in collision with heavy transport vehicle or bus, driver"
"injured in traffic accident); V44.6 (Car occupant injured in collision with heavy transport vehicle or bus, passenger injured in"
"traffic accident); V44.7 (Car occupant injured in collision with heavy transport vehicle or bus, person on outside of vehicle"
"injured in traffic accident); V44.9 (Car occupant injured in collision with heavy transport vehicle or bus, unspecified car"
"occupant injured in traffic accident); V45.0 (Car occupant injured in collision with railway train or railway vehicle, driver"
"injured in nontraffic accident); V45.1 (Car occupant injured in collision with railway train or railway vehicle, passenger"
"injured in nontraffic accident); V45.2 (Car occupant injured in collision with railway train or railway vehicle, person on"
"outside of vehicle injured in nontraffic accident); V45.3 (Car occupant injured in collision with railway train or railway"
