"Notes","Five-Year Age Groups","Five-Year Age Groups Code","Year","Year Code","Sex","Sex Code","Race","Race Code",Deaths,Population,Crude Rate
,"40-44 years","40-44","2000","2000","Male","M","Black or African American","2054-5",472,93956,502.4
,"40-44 years","40-44","2000","2000","Male","M","White","2106-3",1971,723976,272.2
,"40-44 years","40-44","2001","2001","Female","F","Black or African American","2054-5",296,97985,302.1
,"40-44 years","40-44","2001","2001","Female","F","White","2106-3",1114,699068,159.4
,"40-44 years","40-44","2001","2001","Male","M","Black or African American","2054-5",456,95950,475.2
,"40-44 years","40-44","2001","2001","Male","M","White","2106-3",2018,724930,278.4
,"40-44 years","40-44","2002","2002","Female","F","Black or African American","2054-5",310,98703,314.1
,"40-44 years","40-44","2002","2002","Female","F","White","2106-3",1156,689963,167.5
,"40-44 years","40-44","2002","2002","Male","M","Black or African American","2054-5",439,96906,453.0
,"40-44 years","40-44","2002","2002","Male","M","White","2106-3",1998,716178,279.0
,"40-44 years","40-44","2003","2003","Female","F","Black or African American","2054-5",302,98959,305.2
,"40-44 years","40-44","2003","2003","Female","F","White","2106-3",1138,678989,167.6
,"40-44 years","40-44","2003","2003","Male","M","Black or African American","2054-5",460,97104,473.7
,"40-44 years","40-44","2003","2003","Male","M","White","2106-3",1954,703555,277.7
,"40-44 years","40-44","2004","2004","Female","F","Black or African American","2054-5",304,98774,307.8
,"40-44 years","40-44","2004","2004","Female","F","White","2106-3",1094,666662,164.1
,"40-44 years","40-44","2004","2004","Male","M","Black or African American","2054-5",386,96986,398.0
,"40-44 years","40-44","2004","2004","Male","M","White","2106-3",1927,690205,279.2
,"40-44 years","40-44","2005","2005","Female","F","Black or African American","2054-5",297,96917,306.4
,"40-44 years","40-44","2005","2005","Female","F","White","2106-3",1021,642144,159.0
,"40-44 years","40-44","2005","2005","Male","M","Black or African American","2054-5",432,95523,452.2
,"40-44 years","40-44","2005","2005","Male","M","White","2106-3",1824,663099,275.1
,"40-44 years","40-44","2006","2006","Female","F","Black or African American","2054-5",247,94347,261.8
,"40-44 years","40-44","2006","2006","Female","F","White","2106-3",967,607154,159.3
,"40-44 years","40-44","2006","2006","Male","M","Black or African American","2054-5",402,93250,431.1
,"40-44 years","40-44","2006","2006","Male","M","White","2106-3",1684,628720,267.8
,"40-44 years","40-44","2007","2007","Female","F","Black or African American","2054-5",223,90885,245.4
,"40-44 years","40-44","2007","2007","Female","F","White","2106-3",924,574302,160.9
,"40-44 years","40-44","2007","2007","Male","M","Black or African American","2054-5",358,90026,397.7
,"40-44 years","40-44","2007","2007","Male","M","White","2106-3",1500,595072,252.1
,"40-44 years","40-44","2008","2008","Female","F","Black or African American","2054-5",221,87830,251.6
,"40-44 years","40-44","2008","2008","Female","F","White","2106-3",818,545680,149.9
,"40-44 years","40-44","2008","2008","Male","M","Black or African American","2054-5",347,87395,397.0
,"40-44 years","40-44","2008","2008","Male","M","White","2106-3",1383,567220,243.8
,"40-44 years","40-44","2009","2009","Female","F","Black or African American","2054-5",232,84971,273.0
,"40-44 years","40-44","2009","2009","Female","F","White","2106-3",858,522794,164.1
,"40-44 years","40-44","2009","2009","Male","M","Black or African American","2054-5",302,84583,357.0
,"40-44 years","40-44","2009","2009","Male","M","White","2106-3",1378,543732,253.4
,"40-44 years","40-44","2010","2010","Female","F","Black or African American","2054-5",225,84083,267.6
,"40-44 years","40-44","2010","2010","Female","F","White","2106-3",742,513632,144.5
,"40-44 years","40-44","2010","2010","Male","M","Black or African American","2054-5",292,83788,348.5
,"40-44 years","40-44","2010","2010","Male","M","White","2106-3",1200,535383,224.1
,"40-44 years","40-44","2011","2011","Female","F","Black or African American","2054-5",204,83107,245.5
,"40-44 years","40-44","2011","2011","Female","F","White","2106-3",743,508108,146.2
,"40-44 years","40-44","2011","2011","Male","M","Black or African American","2054-5",296,82893,357.1
,"40-44 years","40-44","2011","2011","Male","M","White","2106-3",1241,530415,234.0
,"40-44 years","40-44","2012","2012","Female","F","Black or African American","2054-5",200,81375,245.8
,"40-44 years","40-44","2012","2012","Female","F","White","2106-3",703,496795,141.5
,"40-44 years","40-44","2012","2012","Male","M","Black or African American","2054-5",260,81520,318.9
,"40-44 years","40-44","2012","2012","Male","M","White","2106-3",1141,519775,219.5
,"40-44 years","40-44","2013","2013","Female","F","Black or African American","2054-5",190,79101,240.2
,"40-44 years","40-44","2013","2013","Female","F","White","2106-3",643,479998,134.0
,"40-44 years","40-44","2013","2013","Male","M","Black or African American","2054-5",277,78510,352.8
,"40-44 years","40-44","2013","2013","Male","M","White","2106-3",1172,503344,232.8
,"40-44 years","40-44","2014","2014","Female","F","Black or African American","2054-5",193,77048,250.5
,"40-44 years","40-44","2014","2014","Female","F","White","2106-3",625,458242,136.4
,"40-44 years","40-44","2014","2014","Male","M","Black or African American","2054-5",256,77014,332.4
,"40-44 years","40-44","2014","2014","Male","M","White","2106-3",1037,483880,214.3
,"40-44 years","40-44","2015","2015","Female","F","Black or African American","2054-5",189,74362,254.2
,"40-44 years","40-44","2015","2015","Female","F","White","2106-3",599,436290,137.3
,"40-44 years","40-44","2015","2015","Male","M","Black or African American","2054-5",274,74219,369.2
,"40-44 years","40-44","2015","2015","Male","M","White","2106-3",1058,462289,228.9
,"40-44 years","40-44","2016","2016","Female","F","Black or African American","2054-5",193,71897,268.4
,"40-44 years","40-44","2016","2016","Female","F","White","2106-3",562,416909,134.8
,"40-44 years","40-44","2016","2016","Male","M","Black or African American","2054-5",275,71888,382.5
,"40-44 years","40-44","2016","2016","Male","M","White","2106-3",958,442639,216.4
,"40-44 years","40-44","2017","2017","Female","F","Black or African American","2054-5",178,71533,248.8
,"40-44 years","40-44","2017","2017","Female","F","White","2106-3",581,410450,141.6
,"40-44 years","40-44","2017","2017","Male","M","Black or African American","2054-5",252,72007,350.0
,"40-44 years","40-44","2017","2017","Male","M","White","2106-3",969,437920,221.3
,"45-49 years","45-49","1999","1999","Female","F","Black or African American","2054-5",398,77458,513.8
,"45-49 years","45-49","1999","1999","Female","F","White","2106-3",1644,651506,252.3
,"45-49 years","45-49","1999","1999","Male","M","Black or African American","2054-5",596,72334,824.0
,"45-49 years","45-49","1999","1999","Male","M","White","2106-3",2831,655996,431.6
,"45-49 years","45-49","2000","2000","Female","F","Black or African American","2054-5",403,79629,506.1
,"45-49 years","45-49","2000","2000","Female","F","White","2106-3",1518,661755,229.4
,"45-49 years","45-49","2000","2000","Male","M","Black or African American","2054-5",590,74716,789.7
,"45-49 years","45-49","2000","2000","Male","M","White","2106-3",2763,665957,414.9
,"45-49 years","45-49","2001","2001","Female","F","Black or African American","2054-5",446,81895,544.6
,"45-49 years","45-49","2001","2001","Female","F","White","2106-3",1605,669133,239.9
,"45-49 years","45-49","2001","2001","Male","M","Black or African American","2054-5",600,77693,772.3
,"45-49 years","45-49","2001","2001","Male","M","White","2106-3",2880,676097,426.0
,"45-49 years","45-49","2002","2002","Female","F","Black or African American","2054-5",459,84871,540.8
,"45-49 years","45-49","2002","2002","Female","F","White","2106-3",1709,676915,252.5
,"45-49 years","45-49","2002","2002","Male","M","Black or African American","2054-5",581,80784,719.2
,"45-49 years","45-49","2002","2002","Male","M","White","2106-3",2886,686579,420.3
,"45-49 years","45-49","2003","2003","Female","F","Black or African American","2054-5",460,87310,526.9
,"45-49 years","45-49","2003","2003","Female","F","White","2106-3",1723,679886,253.4
,"45-49 years","45-49","2003","2003","Male","M","Black or African American","2054-5",644,84057,766.1
,"45-49 years","45-49","2003","2003","Male","M","White","2106-3",2906,693413,419.1
,"45-49 years","45-49","2004","2004","Female","F","Black or African American","2054-5",470,89427,525.6
,"45-49 years","45-49","2004","2004","Female","F","White","2106-3",1720,674846,254.9
,"45-49 years","45-49","2004","2004","Male","M","Black or African American","2054-5",649,86200,752.9
,"45-49 years","45-49","2004","2004","Male","M","White","2106-3",2829,691474,409.1
,"45-49 years","45-49","2005","2005","Female","F","Black or African American","2054-5",448,91757,488.2
,"45-49 years","45-49","2005","2005","Female","F","White","2106-3",1673,670864,249.4
,"45-49 years","45-49","2005","2005","Male","M","Black or African American","2054-5",688,88734,775.4
,"45-49 years","45-49","2005","2005","Male","M","White","2106-3",2916,691141,421.9
,"45-49 years","45-49","2006","2006","Female","F","Black or African American","2054-5",447,93089,480.2
,"45-49 years","45-49","2006","2006","Female","F","White","2106-3",1695,665862,254.6
,"45-49 years","45-49","2006","2006","Male","M","Black or African American","2054-5",593,90499,655.3
,"45-49 years","45-49","2006","2006","Male","M","White","2106-3",2866,686778,417.3
,"45-49 years","45-49","2007","2007","Female","F","Black or African American","2054-5",388,93461,415.1
,"45-49 years","45-49","2007","2007","Female","F","White","2106-3",1675,653477,256.3
,"45-49 years","45-49","2007","2007","Male","M","Black or African American","2054-5",590,91602,644.1
,"45-49 years","45-49","2007","2007","Male","M","White","2106-3",2623,674715,388.8
,"45-49 years","45-49","2008","2008","Female","F","Black or African American","2054-5",428,93470,457.9
,"45-49 years","45-49","2008","2008","Female","F","White","2106-3",1479,640985,230.7
,"45-49 years","45-49","2008","2008","Male","M","Black or African American","2054-5",516,91854,561.8
,"45-49 years","45-49","2008","2008","Male","M","White","2106-3",2499,660725,378.2
,"45-49 years","45-49","2009","2009","Female","F","Black or African American","2054-5",396,93358,424.2
,"45-49 years","45-49","2009","2009","Female","F","White","2106-3",1591,629901,252.6
,"45-49 years","45-49","2009","2009","Male","M","Black or African American","2054-5",500,92143,542.6
,"45-49 years","45-49","2009","2009","Male","M","White","2106-3",2494,648619,384.5
,"45-49 years","45-49","2010","2010","Female","F","Black or African American","2054-5",379,92423,410.1
,"45-49 years","45-49","2010","2010","Female","F","White","2106-3",1322,614446,215.2
,"45-49 years","45-49","2010","2010","Male","M","Black or African American","2054-5",473,91431,517.3
,"45-49 years","45-49","2010","2010","Male","M","White","2106-3",2297,631405,363.8
,"45-49 years","45-49","2011","2011","Female","F","Black or African American","2054-5",335,90011,372.2
,"45-49 years","45-49","2011","2011","Female","F","White","2106-3",1342,580542,231.2
,"45-49 years","45-49","2011","2011","Male","M","Black or African American","2054-5",499,88905,561.3
,"45-49 years","45-49","2011","2011","Male","M","White","2106-3",2157,597500,361.0
,"45-49 years","45-49","2012","2012","Female","F","Black or African American","2054-5",316,87848,359.7
,"45-49 years","45-49","2012","2012","Female","F","White","2106-3",1313,555402,236.4
,"45-49 years","45-49","2012","2012","Male","M","Black or African American","2054-5",434,86496,501.8
,"45-49 years","45-49","2012","2012","Male","M","White","2106-3",2065,572760,360.5
,"45-49 years","45-49","2013","2013","Female","F","Black or African American","2054-5",301,84919,354.5
,"45-49 years","45-49","2013","2013","Female","F","White","2106-3",1134,531087,213.5
,"45-49 years","45-49","2013","2013","Male","M","Black or African American","2054-5",431,83742,514.7
,"45-49 years","45-49","2013","2013","Male","M","White","2106-3",1963,548494,357.9
,"45-49 years","45-49","2014","2014","Female","F","Black or African American","2054-5",320,83063,385.2
,"45-49 years","45-49","2014","2014","Female","F","White","2106-3",1178,513832,229.3
,"45-49 years","45-49","2014","2014","Male","M","Black or African American","2054-5",415,82019,506.0
,"45-49 years","45-49","2014","2014","Male","M","White","2106-3",1889,530567,356.0
,"45-49 years","45-49","2015","2015","Female","F","Black or African American","2054-5",286,81645,350.3
,"45-49 years","45-49","2015","2015","Female","F","White","2106-3",1103,505211,218.3
,"45-49 years","45-49","2015","2015","Male","M","Black or African American","2054-5",401,81293,493.3
,"45-49 years","45-49","2015","2015","Male","M","White","2106-3",1847,522968,353.2
,"45-49 years","45-49","2016","2016","Female","F","Black or African American","2054-5",302,80504,375.1
,"45-49 years","45-49","2016","2016","Female","F","White","2106-3",1119,499907,223.8
,"45-49 years","45-49","2016","2016","Male","M","Black or African American","2054-5",436,80074,544.5
,"45-49 years","45-49","2016","2016","Male","M","White","2106-3",1700,518262,328.0
,"45-49 years","45-49","2017","2017","Female","F","Black or African American","2054-5",293,78908,371.3
,"45-49 years","45-49","2017","2017","Female","F","White","2106-3",1039,485172,214.2
,"45-49 years","45-49","2017","2017","Male","M","Black or African American","2054-5",466,78894,590.7
,"45-49 years","45-49","2017","2017","Male","M","White","2106-3",1652,505471,326.8
,"50-54 years","50-54","1999","1999","Female","F","Black or African American","2054-5",420,62450,672.5
,"50-54 years","50-54","1999","1999","Female","F","White","2106-3",2084,594668,350.4
,"50-54 years","50-54","1999","1999","Male","M","Black or African American","2054-5",657,55605,1181.5
,"50-54 years","50-54","1999","1999","Male","M","White","2106-3",3436,592783,579.6
,"50-54 years","50-54","2000","2000","Female","F","Black or African American","2054-5",460,65683,700.3
,"50-54 years","50-54","2000","2000","Female","F","White","2106-3",2218,613093,361.8
,"50-54 years","50-54","2000","2000","Male","M","Black or African American","2054-5",665,58819,1130.6
,"50-54 years","50-54","2000","2000","Male","M","White","2106-3",3580,610848,586.1
,"50-54 years","50-54","2001","2001","Female","F","Black or African American","2054-5",542,70565,768.1
,"50-54 years","50-54","2001","2001","Female","F","White","2106-3",2324,639455,363.4
,"50-54 years","50-54","2001","2001","Male","M","Black or African American","2054-5",732,63814,1147.1
,"50-54 years","50-54","2001","2001","Male","M","White","2106-3",3742,636779,587.6
,"50-54 years","50-54","2002","2002","Female","F","Black or African American","2054-5",502,71935,697.9
,"50-54 years","50-54","2002","2002","Female","F","White","2106-3",2222,626582,354.6
,"50-54 years","50-54","2002","2002","Male","M","Black or African American","2054-5",750,65730,1141.0
,"50-54 years","50-54","2002","2002","Male","M","White","2106-3",3733,623243,599.0
,"50-54 years","50-54","2003","2003","Female","F","Black or African American","2054-5",583,73856,789.4
,"50-54 years","50-54","2003","2003","Female","F","White","2106-3",2290,629771,363.6
,"50-54 years","50-54","2003","2003","Male","M","Black or African American","2054-5",842,67511,1247.2
,"50-54 years","50-54","2003","2003","Male","M","White","2106-3",3944,626545,629.5
,"50-54 years","50-54","2004","2004","Female","F","Black or African American","2054-5",585,75097,779.0
,"50-54 years","50-54","2004","2004","Female","F","White","2106-3",2316,634168,365.2
,"50-54 years","50-54","2004","2004","Male","M","Black or African American","2054-5",807,69852,1155.3
,"50-54 years","50-54","2004","2004","Male","M","White","2106-3",3794,632661,599.7
,"50-54 years","50-54","2005","2005","Female","F","Black or African American","2054-5",587,76563,766.7
,"50-54 years","50-54","2005","2005","Female","F","White","2106-3",2282,636961,358.3
,"50-54 years","50-54","2005","2005","Male","M","Black or African American","2054-5",811,72114,1124.6
,"50-54 years","50-54","2005","2005","Male","M","White","2106-3",3945,636838,619.5
,"50-54 years","50-54","2006","2006","Female","F","Black or African American","2054-5",549,78346,700.7
,"50-54 years","50-54","2006","2006","Female","F","White","2106-3",2292,638702,358.9
,"50-54 years","50-54","2006","2006","Male","M","Black or African American","2054-5",832,74695,1113.9
,"50-54 years","50-54","2006","2006","Male","M","White","2106-3",4013,641397,625.7
,"50-54 years","50-54","2007","2007","Female","F","Black or African American","2054-5",588,81119,724.9
,"50-54 years","50-54","2007","2007","Female","F","White","2106-3",2300,644542,356.8
,"50-54 years","50-54","2007","2007","Male","M","Black or African American","2054-5",820,77931,1052.2
,"50-54 years","50-54","2007","2007","Male","M","White","2106-3",3973,649439,611.8
,"50-54 years","50-54","2008","2008","Female","F","Black or African American","2054-5",606,83510,725.7
,"50-54 years","50-54","2008","2008","Female","F","White","2106-3",2290,647407,353.7
,"50-54 years","50-54","2008","2008","Male","M","Black or African American","2054-5",739,81346,908.5
,"50-54 years","50-54","2008","2008","Male","M","White","2106-3",3860,655301,589.0
,"50-54 years","50-54","2009","2009","Female","F","Black or African American","2054-5",546,85885,635.7
,"50-54 years","50-54","2009","2009","Female","F","White","2106-3",2433,645285,377.0
,"50-54 years","50-54","2009","2009","Male","M","Black or African American","2054-5",763,83936,909.0
,"50-54 years","50-54","2009","2009","Male","M","White","2106-3",3846,654995,587.2
,"50-54 years","50-54","2010","2010","Female","F","Black or African American","2054-5",564,88198,639.5
,"50-54 years","50-54","2010","2010","Female","F","White","2106-3",2252,646406,348.4
,"50-54 years","50-54","2010","2010","Male","M","Black or African American","2054-5",720,86476,832.6
,"50-54 years","50-54","2010","2010","Male","M","White","2106-3",3554,658112,540.0
,"50-54 years","50-54","2011","2011","Female","F","Black or African American","2054-5",540,89869,600.9
,"50-54 years","50-54","2011","2011","Female","F","White","2106-3",2273,644166,352.9
,"50-54 years","50-54","2011","2011","Male","M","Black or African American","2054-5",706,87973,802.5
,"50-54 years","50-54","2011","2011","Male","M","White","2106-3",3606,656793,549.0
,"50-54 years","50-54","2012","2012","Female","F","Black or African American","2054-5",541,90435,598.2
,"50-54 years","50-54","2012","2012","Female","F","White","2106-3",2176,636489,341.9
,"50-54 years","50-54","2012","2012","Male","M","Black or African American","2054-5",702,88588,792.4
,"50-54 years","50-54","2012","2012","Male","M","White","2106-3",3621,648786,558.1
,"50-54 years","50-54","2013","2013","Female","F","Black or African American","2054-5",500,90386,553.2
,"50-54 years","50-54","2013","2013","Female","F","White","2106-3",2252,625906,359.8
,"50-54 years","50-54","2013","2013","Male","M","Black or African American","2054-5",675,88052,766.6
,"50-54 years","50-54","2013","2013","Male","M","White","2106-3",3488,637565,547.1
,"50-54 years","50-54","2014","2014","Female","F","Black or African American","2054-5",532,90104,590.4
,"50-54 years","50-54","2014","2014","Female","F","White","2106-3",2058,614929,334.7
,"50-54 years","50-54","2014","2014","Male","M","Black or African American","2054-5",682,87900,775.9
,"50-54 years","50-54","2014","2014","Male","M","White","2106-3",3373,625617,539.1
,"50-54 years","50-54","2015","2015","Female","F","Black or African American","2054-5",537,88891,604.1
,"50-54 years","50-54","2015","2015","Female","F","White","2106-3",2095,594298,352.5
,"50-54 years","50-54","2015","2015","Male","M","Black or African American","2054-5",700,86698,807.4
,"50-54 years","50-54","2015","2015","Male","M","White","2106-3",3190,604522,527.7
,"50-54 years","50-54","2016","2016","Female","F","Black or African American","2054-5",489,86757,563.6
,"50-54 years","50-54","2016","2016","Female","F","White","2106-3",1894,564591,335.5
,"50-54 years","50-54","2016","2016","Male","M","Black or African American","2054-5",660,84141,784.4
,"50-54 years","50-54","2016","2016","Male","M","White","2106-3",3172,575926,550.8
,"50-54 years","50-54","2017","2017","Female","F","Black or African American","2054-5",479,84307,568.2
,"50-54 years","50-54","2017","2017","Female","F","White","2106-3",1760,538832,326.6
,"50-54 years","50-54","2017","2017","Male","M","Black or African American","2054-5",652,81894,796.2
,"50-54 years","50-54","2017","2017","Male","M","White","2106-3",2836,551175,514.5
,"55-59 years","55-59","1999","1999","Female","F","Black or African American","2054-5",506,47680,1061.2
,"55-59 years","55-59","1999","1999","Female","F","White","2106-3",2648,454309,582.9
,"55-59 years","55-59","1999","1999","Male","M","Black or African American","2054-5",677,41642,1625.8
,"55-59 years","55-59","1999","1999","Male","M","White","2106-3",3974,443186,896.7
,"55-59 years","55-59","2000","2000","Female","F","Black or African American","2054-5",537,48705,1102.6
,"55-59 years","55-59","2000","2000","Female","F","White","2106-3",2688,469638,572.4
,"55-59 years","55-59","2000","2000","Male","M","Black or African American","2054-5",694,42344,1639.0
,"55-59 years","55-59","2000","2000","Male","M","White","2106-3",4097,457968,894.6
,"55-59 years","55-59","2001","2001","Female","F","Black or African American","2054-5",534,50111,1065.6
,"55-59 years","55-59","2001","2001","Female","F","White","2106-3",2738,487086,562.1
,"55-59 years","55-59","2001","2001","Male","M","Black or African American","2054-5",694,43869,1582.0
,"55-59 years","55-59","2001","2001","Male","M","White","2106-3",4237,475637,890.8
,"55-59 years","55-59","2002","2002","Female","F","Black or African American","2054-5",566,53378,1060.4
,"55-59 years","55-59","2002","2002","Female","F","White","2106-3",2837,530569,534.7
,"55-59 years","55-59","2002","2002","Male","M","Black or African American","2054-5",756,46555,1623.9
,"55-59 years","55-59","2002","2002","Male","M","White","2106-3",4461,520155,857.6
,"55-59 years","55-59","2003","2003","Female","F","Black or African American","2054-5",592,56189,1053.6
,"55-59 years","55-59","2003","2003","Female","F","White","2106-3",3026,548669,551.5
,"55-59 years","55-59","2003","2003","Male","M","Black or African American","2054-5",790,49612,1592.4
,"55-59 years","55-59","2003","2003","Male","M","White","2106-3",4529,538930,840.4
,"55-59 years","55-59","2004","2004","Female","F","Black or African American","2054-5",570,59466,958.5
,"55-59 years","55-59","2004","2004","Female","F","White","2106-3",3015,568769,530.1
,"55-59 years","55-59","2004","2004","Male","M","Black or African American","2054-5",836,52424,1594.7
,"55-59 years","55-59","2004","2004","Male","M","White","2106-3",4703,557852,843.1
,"55-59 years","55-59","2005","2005","Female","F","Black or African American","2054-5",618,63236,977.3
,"55-59 years","55-59","2005","2005","Female","F","White","2106-3",3080,586517,525.1
,"55-59 years","55-59","2005","2005","Male","M","Black or African American","2054-5",895,56300,1589.7
,"55-59 years","55-59","2005","2005","Male","M","White","2106-3",4796,577409,830.6
,"55-59 years","55-59","2006","2006","Female","F","Black or African American","2054-5",675,66742,1011.4
,"55-59 years","55-59","2006","2006","Female","F","White","2106-3",3157,603235,523.3
,"55-59 years","55-59","2006","2006","Male","M","Black or African American","2054-5",954,59904,1592.5
,"55-59 years","55-59","2006","2006","Male","M","White","2106-3",5055,593635,851.5
,"55-59 years","55-59","2007","2007","Female","F","Black or African American","2054-5",722,67425,1070.8
,"55-59 years","55-59","2007","2007","Female","F","White","2106-3",2911,588113,495.0
,"55-59 years","55-59","2007","2007","Male","M","Black or African American","2054-5",925,61411,1506.2
,"55-59 years","55-59","2007","2007","Male","M","White","2106-3",5045,578187,872.6
,"55-59 years","55-59","2008","2008","Female","F","Black or African American","2054-5",661,69143,956.0
,"55-59 years","55-59","2008","2008","Female","F","White","2106-3",2984,593024,503.2
,"55-59 years","55-59","2008","2008","Male","M","Black or African American","2054-5",925,62984,1468.6
,"55-59 years","55-59","2008","2008","Male","M","White","2106-3",5052,583062,866.5
,"55-59 years","55-59","2009","2009","Female","F","Black or African American","2054-5",629,70509,892.1
,"55-59 years","55-59","2009","2009","Female","F","White","2106-3",2985,601160,496.5
,"55-59 years","55-59","2009","2009","Male","M","Black or African American","2054-5",933,65456,1425.4
,"55-59 years","55-59","2009","2009","Male","M","White","2106-3",5058,592266,854.0
,"55-59 years","55-59","2010","2010","Female","F","Black or African American","2054-5",675,72145,935.6
,"55-59 years","55-59","2010","2010","Female","F","White","2106-3",2977,607527,490.0
,"55-59 years","55-59","2010","2010","Male","M","Black or African American","2054-5",870,67456,1289.7
,"55-59 years","55-59","2010","2010","Male","M","White","2106-3",5122,598796,855.4
,"55-59 years","55-59","2011","2011","Female","F","Black or African American","2054-5",709,74571,950.8
,"55-59 years","55-59","2011","2011","Female","F","White","2106-3",2930,615296,476.2
,"55-59 years","55-59","2011","2011","Male","M","Black or African American","2054-5",918,70313,1305.6
,"55-59 years","55-59","2011","2011","Male","M","White","2106-3",5159,607751,848.9
,"55-59 years","55-59","2012","2012","Female","F","Black or African American","2054-5",680,77789,874.2
,"55-59 years","55-59","2012","2012","Female","F","White","2106-3",3054,624640,488.9
,"55-59 years","55-59","2012","2012","Male","M","Black or African American","2054-5",933,73211,1274.4
,"55-59 years","55-59","2012","2012","Male","M","White","2106-3",5222,618558,844.2
,"55-59 years","55-59","2013","2013","Female","F","Black or African American","2054-5",659,79956,824.2
,"55-59 years","55-59","2013","2013","Female","F","White","2106-3",3113,626346,497.0
,"55-59 years","55-59","2013","2013","Male","M","Black or African American","2054-5",917,75838,1209.2
,"55-59 years","55-59","2013","2013","Male","M","White","2106-3",5083,623741,814.9
,"55-59 years","55-59","2014","2014","Female","F","Black or African American","2054-5",754,82260,916.6
,"55-59 years","55-59","2014","2014","Female","F","White","2106-3",3153,624270,505.1
,"55-59 years","55-59","2014","2014","Male","M","Black or African American","2054-5",1002,77969,1285.1
,"55-59 years","55-59","2014","2014","Male","M","White","2106-3",5108,624304,818.2
,"55-59 years","55-59","2015","2015","Female","F","Black or African American","2054-5",713,84459,844.2
,"55-59 years","55-59","2015","2015","Female","F","White","2106-3",3145,622312,505.4
,"55-59 years","55-59","2015","2015","Male","M","Black or African American","2054-5",1064,80039,1329.4
,"55-59 years","55-59","2015","2015","Male","M","White","2106-3",5122,624700,819.9
,"55-59 years","55-59","2016","2016","Female","F","Black or African American","2054-5",782,85530,914.3
,"55-59 years","55-59","2016","2016","Female","F","White","2106-3",3067,619077,495.4
,"55-59 years","55-59","2016","2016","Male","M","Black or African American","2054-5",1024,81300,1259.5
,"55-59 years","55-59","2016","2016","Male","M","White","2106-3",4997,622476,802.8
,"55-59 years","55-59","2017","2017","Female","F","Black or African American","2054-5",711,86141,825.4
,"55-59 years","55-59","2017","2017","Female","F","White","2106-3",3041,608847,499.5
,"55-59 years","55-59","2017","2017","Male","M","Black or African American","2054-5",977,81825,1194.0
,"55-59 years","55-59","2017","2017","Male","M","White","2106-3",5000,612682,816.1
,"60-64 years ","60-64","1999","1999","Female","F","Black or African American","2054-5",599,39392,1520.6
,"60-64 years ","60-64","1999","1999","Female","F","White","2106-3",3533,366064,965.1
,"60-64 years ","60-64","1999","1999","Male","M","Black or African American","2054-5",850,34821,2441.1
,"60-64 years ","60-64","1999","1999","Male","M","White","2106-3",4801,344592,1393.2
,"60-64 years ","60-64","2000","2000","Female","F","Black or African American","2054-5",598,40306,1483.7
,"60-64 years ","60-64","2000","2000","Female","F","White","2106-3",3419,369569,925.1
,"60-64 years ","60-64","2000","2000","Male","M","Black or African American","2054-5",756,35571,2125.3
,"60-64 years ","60-64","2000","2000","Male","M","White","2106-3",4766,348722,1366.7
,"60-64 years ","60-64","2001","2001","Female","F","Black or African American","2054-5",588,41255,1425.3
,"60-64 years ","60-64","2001","2001","Female","F","White","2106-3",3480,379151,917.8
,"60-64 years ","60-64","2001","2001","Male","M","Black or African American","2054-5",809,36114,2240.1
,"60-64 years ","60-64","2001","2001","Male","M","White","2106-3",4966,359148,1382.7
,"60-64 years ","60-64","2002","2002","Female","F","Black or African American","2054-5",590,42327,1393.9
,"60-64 years ","60-64","2002","2002","Female","F","White","2106-3",3581,391729,914.2
,"60-64 years ","60-64","2002","2002","Male","M","Black or African American","2054-5",863,36640,2355.3
,"60-64 years ","60-64","2002","2002","Male","M","White","2106-3",4994,372142,1342.0
,"60-64 years ","60-64","2003","2003","Female","F","Black or African American","2054-5",597,43791,1363.3
,"60-64 years ","60-64","2003","2003","Female","F","White","2106-3",3558,414576,858.2
,"60-64 years ","60-64","2003","2003","Male","M","Black or African American","2054-5",816,37375,2183.3
,"60-64 years ","60-64","2003","2003","Male","M","White","2106-3",5142,393214,1307.7
,"60-64 years ","60-64","2004","2004","Female","F","Black or African American","2054-5",602,44896,1340.9
,"60-64 years ","60-64","2004","2004","Female","F","White","2106-3",3585,428819,836.0
,"60-64 years ","60-64","2004","2004","Male","M","Black or African American","2054-5",794,38400,2067.7
,"60-64 years ","60-64","2004","2004","Male","M","White","2106-3",5146,407648,1262.4
,"60-64 years ","60-64","2005","2005","Female","F","Black or African American","2054-5",597,45473,1312.9
,"60-64 years ","60-64","2005","2005","Female","F","White","2106-3",3672,441093,832.5
,"60-64 years ","60-64","2005","2005","Male","M","Black or African American","2054-5",860,38948,2208.1
,"60-64 years ","60-64","2005","2005","Male","M","White","2106-3",5335,420218,1269.6
,"60-64 years ","60-64","2006","2006","Female","F","Black or African American","2054-5",605,46143,1311.1
,"60-64 years ","60-64","2006","2006","Female","F","White","2106-3",3602,451901,797.1
,"60-64 years ","60-64","2006","2006","Male","M","Black or African American","2054-5",846,39527,2140.3
,"60-64 years ","60-64","2006","2006","Male","M","White","2106-3",5238,431393,1214.2
,"60-64 years ","60-64","2007","2007","Female","F","Black or African American","2054-5",627,48883,1282.7
,"60-64 years ","60-64","2007","2007","Female","F","White","2106-3",3880,492007,788.6
,"60-64 years ","60-64","2007","2007","Male","M","Black or African American","2054-5",894,41664,2145.7
